ids,date,user,replyCount,retweetCount,likeCount,lang,tweet,country,Emotion
1.51e+18,2022-04-08 15:39:25+00:00,dantrimont,2,0,1,en,"@MariusHTTP404 @olex_scherba I am not talking about profits. I am talking about for examply fertilizer. People will die in Africa because Ukraine can not produce weat. BASF almost stopped producing ammonium (fertilizer) in dezember, even before the war started. This will lead to more starvation.",Ukraine,neutral
1.51e+18,2022-04-08 15:39:24+00:00,Mindopen555,0,0,0,en,@ukraine_world @olgatokariuk This was the practice of the Nazis in Ukraine and Belarus during WWII.,Ukraine,neutral
1.51e+18,2022-04-08 15:39:24+00:00,broadcastscot,0,0,0,en,"Join us at 7:00pm for #Scotlandat7 with @aigwilson presenting the latest Scottish and international news including the latest from Ukraine.

https://t.co/pVUeuesMt9",Ukraine,approval
1.51e+18,2022-04-08 15:39:24+00:00,Navsteva,1,0,0,en,"@john4zoyrunning John I’ve some shopping to do for dinner tonight. Try to compose yourself while I’m gone. I know seeing Ukraine lose is hard, but you must find the strength to go on.",Ukraine,caring
1.51e+18,2022-04-08 15:39:23+00:00,anders_aslund,5,27,110,en,North and west: Russian forces are not active in the north. Western regions remain at risk of new airstrikes from Belarusian territory. Part of the troops withdrawn from northern Ukraine will be used as reinforcement for Russian units around Kharkiv.,Ukraine,neutral
1.51e+18,2022-04-08 15:39:23+00:00,JrmChenu,0,0,0,en,Blinken Reaffirms U.S. Commitment To Send More Weapons To Ukraine https://t.co/wHlDnWf2rZ,Ukraine,neutral
1.51e+18,2022-04-08 15:39:22+00:00,terratology,1,0,2,en,@le_petit_trek same people who lecture us about the necessity of politeness and compromise will sleep soundly knowing they voted over and over to send off shipments of lethal aid to Ukraine and Saudi Arabia &amp; they can't even give us social housing,Ukraine,neutral
1.51e+18,2022-04-08 15:39:22+00:00,99pct3,0,0,0,en,"@DmytroKuleba @jensstoltenberg How about the West considers ""invading"" Ukraine? They would not be attacking Russia. Once secured, stabilized and armed, the recovery could begin and then simply be given back to the people? 

Canada had better get its Arctic act together damn fast.",Ukraine,neutral
1.51e+18,2022-04-08 15:39:22+00:00,stoneheart53,0,0,0,en,BREAKING: Russia accuses Ukraine of targeting train station in Kramatorsk,Ukraine,neutral
1.51e+18,2022-04-08 15:39:21+00:00,KMaldon57599967,0,0,0,en,@Nestle Blood money.  Nestle invests in Russian blood money at the expense of Ukraine.  Satellite companies join the hunt for Russian war crimes https://t.co/CxvKUzGKFb via @Yahoo,Ukraine,neutral
1.51e+18,2022-04-08 15:39:21+00:00,ralakbar,1,2,3,en,"U.K. will send more air defense and anti-tank missiles to Ukraine, MP Johnson says. 

#StandWithUkraine",Ukraine,neutral
1.51e+18,2022-04-08 15:39:21+00:00,natasha367b,0,0,1,en,@olgatokariuk Putin’s war on #Ukraine is aptly explained by this child’s brilliant image. #HandsOffUkraine,Ukraine,admiration
1.51e+18,2022-04-08 15:39:20+00:00,MarkE38282977,0,0,0,en,Why is the West not supplying #Ukraine  with the weapons it needs - after the horrific scenes in Northern Ukraine every measure must be taken to kick out these #Invaders,Ukraine,curiosity
1.51e+18,2022-04-08 15:39:20+00:00,DonKeehotey,0,0,4,en,"@natsechobbyist A lot of people in the 1930s didn't believe Hitler was bad  &amp; especially didn't see the need to bring in Jewish refugees.
I hope the public supports Ukraine but I have done enough polling to know a lot of people are stupid.
Leadership is doing the right thing just because it is.",Ukraine,approval
1.51e+18,2022-04-08 15:39:20+00:00,adwojtkowiak,0,0,0,en,"I’m sure our eastern friends will make good use of them. 

Glory to Ukraine! https://t.co/d6Sg41f7Kl",Ukraine,approval
1.51e+18,2022-04-08 15:39:19+00:00,WORLDNEWSLAND1,0,0,0,en,"AIG looks to cut insurance for Russia, Ukraine – Business Insurance https://t.co/yygk21ISPC",Ukraine,neutral
1.51e+18,2022-04-08 15:39:19+00:00,RichieBall57,1,0,0,en,@ItsNyagah @EarlJames_LvL0 @IAPonomarenko Personally I would love it if they took the fight to  Russia. I have been feeling that UKRAINE can not continue to be the victim. They need to make things happen. However  numbers are against them and a large amount of Russian military between them and ru civilians.,Ukraine,love
1.51e+18,2022-04-08 15:39:19+00:00,pueblopatriota,0,0,0,en,"🇷🇺🇺🇸There are still no sanctions in space.

The head of NASA said that cooperation between Russia and the United States in space remains strong and will not stop because of the events in Ukraine.

Sputnik News",Ukraine,approval
1.51e+18,2022-04-08 15:39:18+00:00,MadhawTiwari,0,2,4,en,"#Britain to send Mastiff armored vehicles to #Ukraine 

The Mastiff is a British version of the American Cougar 6×6 armored six-wheeled patrol vehicle and can be armed with a 7.62mm machine gun, 12.7mm heavy machine gun or 40mm grenade launcher

#Russia #UkraineRussianWar https://t.co/S0ZUWZKx8x",Ukraine,neutral
1.51e+18,2022-04-08 15:39:17+00:00,KabalexChild,0,0,0,en,"Courage is our national resource: flash mob #BRAVEUKRAINE launched in Ukraine
https://t.co/MF1w6ccjgb",Ukraine,neutral
1.51e+18,2022-04-08 15:39:17+00:00,keepitwilder,0,2,5,en,"@CalvinE43701301 @bombaybadboy @DorisMele @USAintheRGV @SlaterBrowne @DarrellBuckne13 @Jan6thFalseFlag @nicher66 @Quin4Trump @GrimOleProduct1 @DarenJ66 @dan75198621 @MountainLiberal @RightWut @yvonnecar20 @MarvinRJeffcoat @NoBulls55224206 @MatrixSimulated @SandraGray9 @robcarlson20 @Michel78118339 @ZupancicJareen @sherry2diamond @Brendabcdefghi @kcinor @fawkesmk @T_WJackson @WaterburyKevin @Wahboom @SouthernElixer @absolutelywoman @badboynews2 @S51781902 @F250Roush @BudgetJohn1 @Darfinity @ChristineHuwart @IngloriousBhere @USA_Anne711 @Ocsel_Nodnarb @ShaneAdvise @trumpusa99 @Cavitation19 @LiveinaRepublic @jst_jim @evilleppy87 @i_kotar @Neoptolemos73 @Charlie78505690 @_DamnBucky Let's be real - there aren't any facts being tossed around in the U.S. news about Ukraine. 
Propaganda Checkers is what we need.",Ukraine,neutral
1.51e+18,2022-04-08 15:39:16+00:00,ArienY1389,0,0,0,en,"and new laws forcing the Ukrainian language on Russian-speaking residents. Luhansk and Donetsk consequently voted on their independence and Ukraine attacked them, precipitating the war.",Ukraine,neutral
1.51e+18,2022-04-08 15:39:16+00:00,newmissio,0,0,0,en,"@GOP @SenateGOP @HouseGOP 
You did this by withholding millions from Ukraine to get your Donald back in office. @DOJCrimDiv you know this to be true #GOP #RussiaUkraineWar #Ukraine #Biden #UkraineWar https://t.co/u0z18mnbAG",Ukraine,approval
1.51e+18,2022-04-08 15:39:16+00:00,EmePLBC,2,0,0,en,"@Jack95795 @Stradex8 @Ghidorah64 @chimdinho @EroComfort @CrisisGroup After they were initially met with a lot of pushback. If you followed this from the beginning, you'd have known that a lot of Africans &amp; Asians started off feeling sympathy for Ukraine and anger towards Russia, but that waned considerably when videos came out AND their anger was",Ukraine,neutral
1.51e+18,2022-04-08 15:39:16+00:00,kin14187918,0,0,0,en,@LaetitiaBader @KassaHMariam @hrw @amnesty I watched you @reyotmedia I applaud your report.  It must have been difficult to go through those barbaric act. Comparing with Ukraine 🇺🇦 #Tigray is the worst. But I saw you struggling with word Genocide ‼️,Ukraine,admiration
1.51e+18,2022-04-08 15:39:15+00:00,vvinayak13,0,0,0,en,@M3Lovebird @KamalaHarris stand with the Thamizh people and use this moment to demand justice for 2009 genocide by SriLankan forces under Gothabaya.Why should the eyes that tear up for Ukraine remain dry for the Thamizh people?,Ukraine,neutral
1.51e+18,2022-04-08 15:39:15+00:00,MirageNewsCom,0,0,0,en,"ILO and IMO call for urgent action on seafarers stranded in Ukraine following Russian aggression
https://t.co/JOcsv0ktwf",Ukraine,neutral
1.51e+18,2022-04-08 15:39:15+00:00,AwPierwszy,0,0,0,en,Russia-Ukraine War: 26 Bodies Found Under Debris Of 2 Ruined Buildings I... https://t.co/6baWPYsYND via @YouTube,Ukraine,neutral
1.51e+18,2022-04-08 15:39:15+00:00,wentworthowl,0,0,0,en,"@ferrancererols @PelTheo @OwenJones84 “Continuing the arms to Ukraine risks escalation.”

This isn’t an accurate statement. A no fly zone is a clear risk of escalation, arm shipments are not.",Ukraine,disapproval
1.51e+18,2022-04-08 15:39:15+00:00,Margo1954White,0,0,0,en,"I just donated to send emergency aid to pets in the Ukraine through Greater Good Charities. They're a non-profit I trust, and I hope you can join me to #AmplifyTheGood with a donation. Every little bit helps. https://t.co/0o5xmCWbsR",Ukraine,approval
1.51e+18,2022-04-08 15:39:15+00:00,MostlyUsesWords,0,0,0,en,⚡️ “Stateless people in Ukraine are being left trapped in war with no proof they exist” by @TRF_Stories https://t.co/f0OxkCqcFz,Ukraine,neutral
1.51e+18,2022-04-08 15:39:14+00:00,JamesStart10,0,0,0,en,"@trussliz @andrealeadsom Let's hope they don't get turned away at the hospital's like they are at A&amp;E in the UK,everyone wants to help the people of Ukraine but this won't help the old age pensioner who's left lying on the floor for 4/5 hours after a fall because we are short of ambulances",Ukraine,neutral
1.51e+18,2022-04-08 15:39:14+00:00,Lyla_lilas,0,10,15,en,"In Moscow, a girl went near the building of the Ministry of Defense,  with a poster: “Right now, the Russian military are killing and raping women in Ukraine.”  She was detained immediately. https://t.co/YSPJQo8e0p",Ukraine,neutral
1.51e+18,2022-04-08 15:39:14+00:00,AlmostFurious,1,0,1,en,@RobbieM1976 @RFHanrahan @Amb_Ulyanov Russia has put Tochka-U back into service as part of their invasion of Ukraine: https://t.co/dymRtSGn1X,Ukraine,neutral
1.51e+18,2022-04-08 15:39:14+00:00,stutzky,0,0,1,en,Pink Floyd - Hey Hey Rise Up (feat. Andriy Khlyvnyuk of Boombox) https://t.co/LCOkHvpsjy via @YouTube Pink Floyd has its first new music in almost three decades to raise money for the people of Ukraine. #PinkFloyd #Ukraine #StandUpForUkraine,Ukraine,neutral
1.51e+18,2022-04-08 15:39:14+00:00,TheToriesOut,0,0,2,en,"@McFaul If the illegal invasion, was a mutual war, it would be described and looked at very differently. The fact Ukraine did not want the war, and Russia have inflicted this barbarism unprovoked. It is terrorism in clear sight. It is illogical to describe it as anything less.",Ukraine,neutral
1.51e+18,2022-04-08 15:39:13+00:00,1finekitty,0,0,0,en,Missile strike at crowded train station kills dozens fleeing eastern Ukraine - The Wall Street Journal https://t.co/2j3Z0KVjWC,Ukraine,neutral
1.51e+18,2022-04-08 15:39:13+00:00,HiggsBoson2022,0,0,0,en,"@IAPonomarenko Boom, putler kaputt! He has ZERO CHANCE to win against Ukraine! The moral makes the main difference, Slava Ukrainii !!!",Ukraine,neutral
1.51e+18,2022-04-08 15:39:13+00:00,globaltimesng,0,0,0,en,Russian Military Has Fully Withdrawn Troops From North Ukraine – UK Intelligence https://t.co/o4XjkQisv4,Ukraine,neutral
1.51e+18,2022-04-08 15:39:12+00:00,SCPantera,1,0,1,en,"This is peak stupid because the context being left out is that it's information around what's going on in the Ukraine conflict

It's rich to complain about people being selective and misleading with information at the exact same time you're literally doing that yourself https://t.co/AZiZGDoV7h",Ukraine,annoyance
1.51e+18,2022-04-08 15:39:12+00:00,Vicki33949592,0,0,0,en,@TxPatriot4Life @Jbclark61 You Better Believe I Do!! NONE Of This Would Be Happening To Ukraine! DJT45 Has Got To Be Amazed That 46 Can’t Stop Being Stupid!!🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸♏️🦂💙👮,Ukraine,annoyance
1.51e+18,2022-04-08 15:39:12+00:00,happy_4553,0,0,0,en,There is a shipment being sent to  Ukraine next Thursday. The administrator of Help UKRAINE Niagara 2022 and President of AMD for Hope  Anna Demchyshyn is asking for diapers and hygiene products ; Wednesday 3-pm   Please share https://t.co/hDFaocu50N,Ukraine,neutral
1.51e+18,2022-04-08 15:39:12+00:00,Aleksan07073061,0,0,0,en,"@BFMTV It is already known that Point U was launched from the position of the 19th missile Brigade of the Armed Forces of Ukraine...Creatures..They don't even spare their own for the sake of provocation..This is fascism .. Real, unvarnished fascism.. Kramatorsk ..Condolences!!",Ukraine,neutral
1.51e+18,2022-04-08 15:39:12+00:00,FinMurphy11,0,0,0,en,@SenatorTimScott Except you were a no vote on aid to Ukraine you fools talk out of both sides of your mouth’s and it’s all lies,Ukraine,annoyance
1.51e+18,2022-04-08 15:39:11+00:00,johns20014,0,0,0,en,"@GlblCtzn Amein stand up for Ukraine but before #God also stand up for Kenya, Afghanistan and other war torn nations whose suffering has gone ignored by Nations but God has witness it all!

Woe to the #warmonger, #repent turn from your evil before the terrible day of Our Lord #Yeshua/Jesus https://t.co/mk31tgpifT",Ukraine,neutral
1.51e+18,2022-04-08 15:39:11+00:00,DroneNewsFeed,0,0,1,en,Ukraine Army Is Using 'Terminator Drones' to 'Scare Russians' Into Retreat https://t.co/gQWxYiNodP #drone #uav,Ukraine,neutral
1.51e+18,2022-04-08 15:39:11+00:00,MateuszSobiera3,0,0,0,en,"@zhaotbs @FredGar79388580 Mariupol and Ukraine is starving and having trouble supplying equipment in the encirclement but still defending the city!But they are still defending the city although, as I say, the Russians may even be 2-3 times more",Ukraine,neutral
1.51e+18,2022-04-08 15:39:10+00:00,JimmyRo27769189,0,0,2,en,"@kitestarKL @TheNCSmaster TBF, I don't think ANYBODY was expecting Russia to invade Ukraine...",Ukraine,neutral
1.51e+18,2022-04-08 15:39:09+00:00,OtherSide61,0,0,0,en,@ScottAdamsSays Russia as a Super Power still fights the way US does. A win can include going into a country and busting up the furniture before leaving. It is all about keeping the ancillary States weak not necessarily controlling them in anyway. Putin has made Ukraine worthless to NATO,Ukraine,neutral
1.51e+18,2022-04-08 15:39:09+00:00,FirstSquawk,1,0,9,en,GOVERNOR OF UKRAINE'S DONETSK REGION SAYS EVACUATIONS WILL CONTINUE DESPITE KRAMATORSK STRIKE,Ukraine,neutral
1.51e+18,2022-04-08 15:39:09+00:00,dcexaminer,3,2,4,en,"The U.S. intelligence community has relied on commercial satellite companies for insights into what’s happening in Ukraine dating back to before Russia's invasion.

 https://t.co/wdMqc3TGHT",Ukraine,approval
1.51e+18,2022-04-08 15:39:08+00:00,Issac82703631,0,0,0,en,"I will now irrevocably advocate to intervention in Ukraine. Russia must be annihilated, the existence of it as a nation is a treachery to the world.",Ukraine,anger
1.51e+18,2022-04-08 15:39:08+00:00,ControlCompli8,1,0,0,en,"@MaximAkimow @RALee85 Ukraine definitely launched this one. For the children was written on it and they have previously done that before. Plus, according to OSINT, it was launched Ukraine controlled territory in the SW.",Ukraine,neutral
1.51e+18,2022-04-08 15:39:07+00:00,buaqbot,0,0,0,en,"Successful operations against Russian Sandworm and Strontium groups targeting Ukraine revealed
https://t.co/M9MUApSZfi
https://t.co/AQIZVBIJJV",Ukraine,neutral
1.51e+18,2022-04-08 15:39:07+00:00,MENnewsdesk,0,0,0,en,"PM questioned over how far he is willing to go with supplying weapons to Ukraine
https://t.co/Y5zrx3I0zu",Ukraine,curiosity
1.51e+18,2022-04-08 15:39:07+00:00,ClassicalShari,0,0,1,en,"This 3rd term of Obama is murderously catastrophic and sucks. They’ve ruined our economy, sovereignty, trying to ruin our children, families, belief in God !
They are allowing Putin, Iran, China, North Korea to do anything they want, yet deny Ukraine more weapons.",Ukraine,anger
1.51e+18,2022-04-08 15:39:06+00:00,JonathanZachar,0,0,0,en,@Gems_1000x @cz_binance @BinanceBCF Keep on supporting ukraine 💹,Ukraine,caring
1.51e+18,2022-04-08 15:39:05+00:00,Sluggo24,0,0,0,en,"@DonaldJTrumpJr @LetsGo 1/2 As thousands are killed, tortured and rape…”I went in yesterday and there was a television screen, and I said, 'This is genius,' Putin declares a big portion of the Ukraine -- of Ukraine. Putin declares it as independent. Oh, that's wonderful.""",Ukraine,admiration
1.51e+18,2022-04-08 15:39:05+00:00,tonycaldwell,0,0,1,en,"But this fool voted against the package that would send military and humanitarian aid to Ukraine. He’s a hypocrite is the worst way. 

It’s not about him being a black republican…..it’s about him doing stupid stuff because the party tells him too. https://t.co/gxUYXeC5DS",Ukraine,anger
1.51e+18,2022-04-08 15:39:05+00:00,KWaynefilms,0,0,1,en,"@Gayezo1 @mhmck In the early days I couldnt watch any media and was fearful for Zelensky who showed so much courage But his courage has been infectious and Ukraine, eventually
the West have and are answerign his call. The cowardly Russian war machine will be stopped",Ukraine,fear
1.51e+18,2022-04-08 15:39:04+00:00,zlatogorka,0,0,0,en,@saintgobain Every day people die in Ukraine. You must leave the Russian market. Don't let your good name be tarnished. We urge you to close your production in this bloody russian market. Stop shipping your products to Russia. Do not pay taxes to the aggressor! #StopBusinessInRussia,Ukraine,caring
1.51e+18,2022-04-08 15:39:04+00:00,QueballFX,0,0,0,en,@lesiavasylenko And worst of all immediately blamed it on Ukraine 🤬🤬🤬 #RussianWarCrimesInUkraine,Ukraine,neutral
